"location","zipcode","urban","population","r_vote","migration"
"Gravity Falls","15974",1,24649,-3.88494350579111,-24.1689876043603
"Krasnoy","Zip  17840",1,113419,-14.0401946969713,-50.9628118053992
"Gravity Falls","ZIP is  17356",1,24649,-6.3991443373576,-49.0357392269379
"Janestown","Zip  16261",1,3092,-1.63746645368927,-19.6688070691689
"Belleville","ZIP is  14600",1,57290,-9.41233395303514,-51.8317514779009
"Flagstone","ZIP:  17502",1,106161,-11.7651066395005,-26.103003126986
"Castle Rock","ZIP is  17746",1,65658,-9.28040403616844,-38.1430321917898
"Flagstone","17406",1,106161,-14.3611336354631,-54.1369368477557
"Alphaville","Zip  17119",0,164039,18.4720787187302,34.7304533608203
"Belleville","ZIP:  18902",1,57290,-6.81743467329562,-21.1926680938709
"Krasnoy","Zip  17917",1,113419,-12.8249964840068,-34.6435212839407
"Castle Rock","Zip  15924",1,65658,-6.42659157041573,-14.3481534287191
"Castle Rock","Zip  16560",1,65658,-8.3610245030719,-35.4118787220998
NA,"14636",1,51682,-6.55892325795863,-26.5906722237313
"Janestown","ZIP is  14426",1,3092,-0.409493701640806,-8.09060293603531
"Janestown","16774",1,3092,-3.81378704066595,-44.8823187989288
"Belleville","18775",1,57290,-10.1276233436667,-55.7585180800823
"Krasnoy","Zip  14537",1,113419,-12.8914713363328,-30.5356088813215
"Flagstone","17176",1,106161,-10.6028717965752,-19.5746590917804
"Janestown","Zip  16416",1,3092,-1.75510929053469,-21.2340841974649
"Castle Rock","ZIP:  18158",1,65658,-7.83589916076225,-22.9346227041868
"Hilltop","Zip  14619",1,15690,-3.56441816174115,-36.370818433976
"Belleville","18618",1,57290,-8.95924832797106,-48.227881388754
"Castle Rock","ZIP is  16844",1,65658,-8.14171628548738,-26.1181368701024
"Castle Rock","ZIP is  16665",1,65658,-9.37101963402515,-38.3412978557926
"Castle Rock","ZIP is  17200",1,65658,-6.12427399441125,-9.03180720655303
"Castle Rock","14193",1,65658,-9.06391562594285,-47.1525601237048
"Ebbing","Zip  15845",0,83511,9.02438013023685,15.3359246106656
"Castle Rock","16260",1,65658,-9.29936076031187,-40.211322771574
"Flagstone","Zip  14680",1,106161,-14.5745373968572,-54.9859835259662
"Castle Rock","ZIP is  17106",1,65658,-9.49083284025016,-43.6124045886056
"Janestown","Zip  16098",1,3092,-3.16522784451696,-34.4051750344094
"Flagstone","14413",1,106161,-13.050041233841,-39.2626493766488
"Innsmouth","ZIP is  15399",1,51682,-7.47722023090745,-36.1330689146077
"Hilltop","ZIP is  18504",1,15690,-4.13249614802444,-31.3372704387914
"Janestown","14943",1,3092,0.477969858043628,3.40679409538384
"Janestown","18277",1,3092,-3.02385958873624,-34.5335018278227
"Hilltop","ZIP:  14274",1,15690,-4.26687250529445,-37.1192206509523
"Janestown","Zip  16254",1,3092,-2.3786654877855,-27.4767571810952
"Dogville","ZIP:  16474",0,25764,3.44381855670773,7.54714676317495
"Flagstone","17710",1,106161,-12.8707369147837,-41.4969015548349
"Hilltop","Zip  18957",1,15690,-1.14609758119513,-6.88216775777392
"Janestown","ZIP is  16294",1,3092,-1.44794444242928,-18.1195313152604
"Hilltop","Zip  18064",1,15690,-0.883888923100446,-1.2341510309473
"Innsmouth","15285",1,51682,-7.33891881747193,-34.8654555814082
"Flagstone","Zip  16649",1,106161,-11.8126931868758,-30.6096491116814
"Innsmouth","ZIP is  14739",1,51682,-6.69219316067667,-28.263010592919
"Innsmouth","ZIP:  15214",1,51682,-6.4922919250318,-29.0528584988144
"Gravity Falls","ZIP is  17608",1,24649,-4.79813064673874,-32.2027311596526
"Alphaville","ZIP:  16137",0,164039,16.2697971319871,11.2709288127511
"Castle Rock","15674",1,65658,-6.75693416459625,-14.4634324664503
"Ebbing","ZIP is  17449",0,83511,7.8367410667786,4.78827017451868
"Gravity Falls","15439",1,24649,-4.84152683798803,-28.919154850101
"Krasnoy","16164",1,113419,-12.7399385374988,-30.5202191447579
"Innsmouth","ZIP is  16630",1,51682,-5.41012571625481,-14.9751985671088
"Dogville","14420",0,25764,1.94919465122293,-6.61883463350449
"Belleville","16621",1,57290,-8.68137205989239,-37.7634116652811
"Alphaville","Zip  15991",0,164039,15.8757661901025,12.0285705939242
"Krasnoy","Zip  14204",1,113419,-14.4873887524557,-48.5846958330741
"Flagstone","15628",1,106161,-12.7611882446354,-38.031428739233
"Castle Rock","ZIP:  14229",1,65658,-8.70725081907147,-35.7019322310072
"Belleville","ZIP is  14313",1,57290,-6.32000896551796,-7.47308418506423
"Flagstone","Zip  14843",1,106161,-13.5631292220177,-44.8596853684701
"Gravity Falls","ZIP is  15229",1,24649,-4.51374158481252,-27.6258116261963
"Flagstone","ZIP is  17524",1,106161,-12.8053270079,-39.4652289251564
"Castle Rock","ZIP is  14422",1,65658,-9.36567862837391,-46.5966580518919
"Krasnoy","ZIP:  18808",1,113419,-13.3157390921808,-36.2568783969011
"Krasnoy","ZIP:  14964",1,113419,-13.167496704061,-37.4777251259382
"Hilltop","ZIP is  14225",1,15690,-3.34272242080024,-24.2379682336393
"Ebbing","ZIP is  14455",0,83511,6.48952766409964,-13.4351292630949
"Janestown","Zip  17938",1,3092,-1.74591516630748,-20.576773847223
"Ebbing","15428",0,83511,9.23693881259753,10.3615121521708
"Innsmouth","ZIP:  17006",1,51682,-8.11085767499534,-43.5423169062406
"Janestown",NA,1,3092,-1.50262693924181,-16.7346568917373
"Dogville","ZIP is  14415",0,25764,2.68204248147629,-1.23111563031727
"Krasnoy","ZIP is  14727",1,113419,-15.5339327552507,-61.9498857462481
"Dogville","Zip  15778",0,25764,1.8098189596104,-4.82254312713397
"Castle Rock","ZIP is  16945",1,65658,-8.93375111133276,-34.772407148618
"Flagstone","ZIP is  15629",1,106161,-12.0432124268314,-31.5186775297669
"Innsmouth","15502",1,51682,-7.00732459207162,-31.9221470710444
"Ebbing","Zip  16051",0,83511,8.48576965147003,4.0277412169756
"Gravity Falls","ZIP is  16016",1,24649,-4.35714576180042,-27.3132027831099
"Hilltop","ZIP:  16458",1,15690,-3.84181698192711,-32.9924500463321
"Janestown","17105",1,3092,-0.702747516669933,-9.48542421809104
"Gravity Falls","17271",1,24649,-3.63384651199598,-23.2447857115885
"Gravity Falls","Zip  17942",1,24649,-5.77929032622411,-43.1230076251408
"Gravity Falls","ZIP is  15917",1,24649,-3.78797686868367,-24.7124100296259
"Alphaville","ZIP:  18589",0,164039,16.8183650551861,12.2733754770537
"Gravity Falls","17218",1,24649,-3.8648892346483,-22.1494584186653
"Dogville","Zip  14183",0,25764,2.14129793183002,-6.37557177188072
"Ebbing","Zip  15442",0,83511,8.51849306429177,6.60677238417478
"Gravity Falls","15674",1,24649,-5.32027453094432,-38.415556215482
"Janestown","Zip  14588",1,3092,-0.282777574697104,-5.88721581713299
"Castle Rock","ZIP:  16692",1,65658,-9.38878941097583,-43.6298304923431
"Flagstone","Zip  17369",1,106161,-12.1578489851952,-32.6258116694791
"Hilltop","ZIP:  15102",1,15690,-5.42949125437167,-45.5222903824461
"Ebbing","ZIP is  14706",0,83511,9.14926535977903,15.323821052629
"Belleville","ZIP is  17686",1,57290,-8.6347350925085,-39.095683533383
"Hilltop","ZIP is  18947",1,15690,-4.83945547358278,-39.821528463658
"Janestown","Zip  18723",1,3092,-1.17095196910403,-17.3487382875786
"Alphaville","Zip  17352",0,164039,18.0001195085471,31.9779009661861
"Flagstone","17413",1,106161,-10.5360045784277,-22.0968354752546
"Alphaville","ZIP:  18660",0,164039,17.0037039965537,20.4864779528325
"Gravity Falls","Zip  16390",1,24649,-7.1825026208106,-56.6182335141464
"Alphaville","15470",0,164039,18.0080443416253,28.2964861841126
"Krasnoy","ZIP:  18115",1,113419,-13.1065553432475,-36.6882054839235
"Innsmouth","16037",1,51682,-8.73411442153953,-45.5827586129498
"Innsmouth","Zip  18650",1,51682,-7.34050977118001,-33.3883820977403
"Alphaville","ZIP is  17543",0,164039,17.4074824199275,23.2117554479228
"Gravity Falls","16498",1,24649,-3.50575933857744,-20.8647853106753
"Gravity Falls","ZIP:  17698",1,24649,-5.82046716671326,-42.8197919070554
"Hilltop","Zip  14876",1,15690,-3.01576202619968,-16.7310190701221
"Alphaville","Zip  14556",0,164039,16.072371077301,7.51303347755717
"Belleville","ZIP:  16979",1,57290,-5.7911259067837,-12.1191721077825
"Belleville","ZIP:  15538",1,57290,-7.05541379094779,-26.6186377906782
"Innsmouth","14005",1,51682,-8.58518712662634,-46.95869065817
"Hilltop","ZIP is  17781",1,15690,-3.04542054186141,-19.1600688116071
"Belleville","ZIP:  15045",1,57290,-8.42879807406329,-39.5276563817588
"Gravity Falls","ZIP:  18389",1,24649,-4.41516950604952,-29.9260169323179
"Flagstone","ZIP:  15291",1,106161,-11.7408630533618,-27.4016735928836
"Innsmouth","17483",1,51682,-6.94927501269245,-25.6260414848197
"Innsmouth","ZIP is  16253",1,51682,-6.83746635916888,-35.2423441999093
"Hilltop","Zip  16544",1,15690,-4.33438981185337,-35.265953512582
"Alphaville","ZIP:  15496",0,164039,16.2569779058338,9.83533582564318
"Innsmouth","ZIP is  15120",1,51682,-7.87669232008116,-41.0653062893163
"Dogville","Zip  17593",0,25764,3.95881861535872,14.0008790047846
"Krasnoy","ZIP is  18304",1,113419,-14.8961271878873,-58.3530481662751
"Dogville","ZIP:  18758",0,25764,2.56482011222668,-3.11326341680764
"Gravity Falls","ZIP is  16558",1,24649,-5.19426331297921,-33.131647058524
"Flagstone","Zip  14344",1,106161,-14.0178890845484,-52.0477522144119
"Dogville","Zip  15671",0,25764,5.00327311400259,26.048297236367
"Castle Rock","ZIP:  18772",1,65658,-7.70967708712828,-26.7948673577096
"Dogville","ZIP:  18705",0,25764,2.66607864973943,3.26193471472742
"Janestown","ZIP:  15330",1,3092,-1.18651500080724,-16.5297766589512
"Castle Rock","15028",1,65658,-8.2932978314969,-29.5506851809029
"Dogville","Zip  16776",0,25764,1.89677963196701,-8.61868181605925
"Ebbing","ZIP is  18149",0,83511,7.32984166905448,4.40353952205857
"Belleville","ZIP is  18816",1,57290,-7.65020869466196,-36.1884530218018
"Krasnoy","ZIP is  17782",1,113419,-13.9436898425696,-43.9825440670634
"Ebbing","ZIP:  16730",0,83511,8.700323398915,9.48230143404176
"Castle Rock","15088",1,65658,-7.76740626935695,-26.2100955103189
"Gravity Falls","Zip  18045",1,24649,-3.53095130898289,-14.698148366651
"Janestown","ZIP is  15234",1,3092,-2.34099474541993,-22.4757188274009
"Flagstone","ZIP is  16125",1,106161,-13.1492635700898,-42.0910877618424
"Gravity Falls","ZIP is  15684",1,24649,-4.00820579051034,-25.1884831949746
"Innsmouth","17225",1,51682,-8.81733986714734,-48.1636518753704
"Janestown","14552",1,3092,-2.8110720629649,-30.158018002073
"Innsmouth","Zip  15037",1,51682,-7.1136589404978,-23.945721843848
"Alphaville","Zip  14483",0,164039,15.4752446707466,4.05291517644188
"Alphaville","17677",0,164039,15.7958645352272,7.85607921802167
NA,"14648",0,164039,16.5939493742712,13.5968660831566
"Flagstone","ZIP:  16661",1,106161,-10.805806832191,-7.28404514095799
"Krasnoy","ZIP is  16182",1,113419,-14.193996170527,-51.3072305338541
"Castle Rock","Zip  18791",1,65658,-8.52228793372969,-32.5578798118328
"Dogville","ZIP:  18413",0,25764,3.60067168029742,10.0512489368194
"Flagstone","ZIP is  14083",1,106161,-12.3143626300318,-31.5095138020579
"Belleville","Zip  16520",1,57290,-9.3345379040686,-52.386078674732
"Alphaville","ZIP is  14117",0,164039,15.2311531657834,-3.53319922929129
"Janestown","ZIP:  15179",1,3092,-2.04320591464459,-23.6712827361683
"Dogville","15920",0,25764,2.93471007120198,1.20842892177048
"Janestown","ZIP:  18667",1,3092,-2.25578736432981,-27.7770378822169
"Gravity Falls","ZIP is  14476",1,24649,-3.6707164826387,-18.020954886511
"Innsmouth","ZIP is  15159",1,51682,-5.44729493577843,-13.8786399859968
"Flagstone","ZIP:  18015",1,106161,-11.7421182362111,-26.9067882612026
"Belleville","Zip  17860",1,57290,-6.581886384631,-22.4552029301754
"Janestown","Zip  17519",1,3092,-1.68554831963971,-21.2584384408421
"Castle Rock","ZIP is  14203",1,65658,-6.42565204305203,-9.50451222761854
"Gravity Falls","ZIP:  14018",1,24649,-5.41671531024534,-35.5243302122959
"Hilltop","Zip  15411",1,15690,-3.99924696815737,-31.7562680351552
"Janestown","ZIP:  14497",1,3092,-2.73189465910682,-31.17432303631
"Alphaville","ZIP is  17877",0,164039,16.431949600094,16.125553365938
"Alphaville","ZIP:  18246",0,164039,16.0871322870617,2.00483878728619
"Hilltop","ZIP:  16272",1,15690,-2.73305533909588,-18.0248365351776
"Alphaville","ZIP:  15654",0,164039,16.1824788268621,11.4359328797402
"Hilltop","Zip  16100",1,15690,-4.67265713302574,-37.9701570476907
"Gravity Falls","Zip  18031",1,24649,-4.27946730021956,-24.2795176074749
"Krasnoy","17750",1,113419,-14.2699928358072,-55.2841911170382
"Dogville","ZIP is  14904",0,25764,4.34841136778127,17.0034701819317
"Gravity Falls","ZIP is  16345",1,24649,-2.32182819290412,-8.56802353259058
"Janestown","18794",1,3092,-1.20257337877142,-16.0172444746603
"Belleville","ZIP:  14339",1,57290,-5.76066371121016,-12.6443340526261
"Janestown","ZIP is  15694",1,3092,-3.51681980337695,-36.019499902516
"Hilltop","ZIP:  16925",1,15690,-4.65712771440974,-41.8424985719964
"Hilltop","ZIP:  18411",1,15690,-3.20680466553636,-25.5023922349313
"Alphaville","ZIP is  17811",0,164039,17.0134248676525,19.1639210594199
"Flagstone","18236",1,106161,-13.2328229852608,-42.7776698627652
"Innsmouth","18537",1,51682,-8.91826506244587,-54.0029604111226
"Dogville","Zip  15942",0,25764,3.99268628703176,10.9757139097951
"Alphaville","ZIP is  16998",0,164039,17.6844333209812,26.1986948084231
"Krasnoy","ZIP:  18250",1,113419,-13.0313467681364,-34.5017908182564
"Gravity Falls","ZIP:  16701",1,24649,-5.03231989351214,-31.0458411636059
"Ebbing","15595",0,83511,8.37961976650018,-5.60303700315122
"Innsmouth","Zip  15666",1,51682,-6.46055333613462,-22.9883580041381
"Krasnoy","ZIP is  17475",1,113419,-14.4342436191319,-49.6978733353072
"Ebbing","ZIP:  14667",0,83511,8.2104075946435,3.43540338629756
"Belleville","17750",1,57290,-9.87740548950429,-51.0362662534256
"Alphaville","ZIP:  18727",0,164039,16.7420074721265,22.1630775574644
"Janestown","ZIP:  16639",1,3092,-1.78693173298198,-21.3396739270037
"Flagstone","16394",1,106161,-12.9296330202431,-41.3240920103937
"Gravity Falls","ZIP is  16970",1,24649,-4.27332891010386,-25.719657790326
"Janestown","18780",1,3092,-2.44917251093923,-31.1310497035227
"Dogville","Zip  18202",0,25764,3.12691466305466,-3.55251003815033
"Innsmouth","Zip  14506",1,51682,-7.67932597535062,-31.9786065074772
"Castle Rock","14617",1,65658,-8.33137511876451,-30.0644562956229
"Janestown","Zip  17834",1,3092,-1.7556961765856,-21.7071747465031
"Hilltop","ZIP:  16556",1,15690,-2.55480833430255,-18.5766766490565
"Belleville","ZIP:  15497",1,57290,-9.83211157663817,-48.1804567582909
"Janestown","ZIP is  16910",1,3092,-2.66502541480046,-29.4597451383852
"Belleville","Zip  15688",1,57290,-7.37900500162784,-28.2065548955495
"Ebbing","Zip  15187",0,83511,8.86699612549968,7.61529978425359
"Gravity Falls","ZIP is  18573",1,24649,-3.66247429011297,-19.374185107838
"Dogville","ZIP is  16189",0,25764,4.01199916076134,0.814487985201047
"Flagstone","ZIP is  17821",1,106161,-11.5392785251723,-22.9005671439098
"Krasnoy","Zip  14298",1,113419,-11.400799011563,-17.1600445711686
"Hilltop","ZIP is  18654",1,15690,-3.8190513171798,-29.8550130554809
"Castle Rock","ZIP:  17322",1,65658,-9.27688640683785,-39.8661033978575
"Krasnoy","ZIP:  16869",1,113419,-12.8922980674577,-42.4798331367983
"Dogville","ZIP:  15542",0,25764,2.14796315169676,-0.867746357907144
"Alphaville","ZIP:  15291",0,164039,15.7001599392063,6.99714263400811
"Flagstone","17420",1,106161,-11.9285278170228,-30.6988939998946
"Flagstone","ZIP:  18862",1,106161,-13.2515463621003,-44.5025340757252
"Ebbing","Zip  15308",0,83511,6.52421992211567,-13.4267147379154
"Gravity Falls","ZIP is  15897",1,24649,-5.16949532836895,-31.2817737834598
"Dogville","Zip  18097",0,25764,1.63687482332639,-11.6143106262042
"Ebbing","Zip  14076",0,83511,8.16519638756581,0.849436881446727
"Krasnoy","16555",1,113419,-14.92784966952,-54.9373539639358
"Hilltop","ZIP is  14531",1,15690,-4.0192510611255,-41.0582066235707
"Janestown","Zip  18634",1,3092,-3.47665347828134,-35.5756098698625
"Ebbing","ZIP:  18389",0,83511,8.51431428379523,6.77280762458123
"Innsmouth","14110",1,51682,-7.16867519423145,-32.7406255695837
"Hilltop","ZIP is  14476",1,15690,-4.20297772778992,-36.1089862802709
"Alphaville","ZIP:  18060",0,164039,16.1479915089647,15.5164330942988
"Innsmouth","ZIP:  18153",1,51682,-7.13302965365417,-31.0926129287831
"Ebbing","Zip  15323",0,83511,7.83747809746693,0.416628350643707
"Flagstone","17594",1,106161,-13.5493429451024,-47.5171917945267
"Belleville","ZIP is  18161",1,57290,-6.32972762681102,-20.2577463262246
"Ebbing","18477",0,83511,7.15148579959481,0.463902976672302
"Innsmouth","ZIP is  16386",1,51682,-8.16215432781074,-38.7708218917044
"Gravity Falls","17301",1,24649,-4.14239005331614,-25.2058326987744
"Krasnoy","ZIP:  15214",1,113419,-13.9137764887399,-45.2658540380845
"Flagstone","ZIP is  17361",1,106161,-13.0149490956206,-40.927296710552
"Dogville","Zip  18577",0,25764,1.31227088168661,-7.08920919894533
"Castle Rock","ZIP:  16575",1,65658,-9.65409239687892,-40.9521838398173
"Janestown","Zip  16700",1,3092,-2.9355700169015,-32.7936364506787
"Castle Rock","15632",1,65658,-8.10185659018491,-29.9294695358878
"Janestown","18338",1,3092,-2.84689841929594,-31.3447592298197
"Gravity Falls","Zip  18203",1,24649,-4.72460998790518,-38.2297731383793
"Alphaville","16127",0,164039,17.9549368389517,32.3848171484872
"Belleville","ZIP is  14054",1,57290,-7.96783096749416,-33.3717914581461
"Innsmouth","ZIP is  14882",1,51682,-8.00226111501758,-41.284659496073
"Ebbing","ZIP:  14080",0,83511,9.27969802006603,13.841139221967
"Belleville","ZIP is  15211",1,57290,-7.90457921783577,-40.4189479480924
"Alphaville","ZIP:  15623",0,164039,16.937089428236,14.1575365176492
"Flagstone","ZIP is  18836",1,106161,-13.1252876151057,-42.4764053775173
"Alphaville","ZIP:  16901",0,164039,15.6118745988407,1.25422658750128
"Belleville","ZIP is  16877",1,57290,-7.06338395686649,-25.4301739403129
"Flagstone","14554",1,106161,-13.4613602867933,-44.4471665421352
"Castle Rock","ZIP is  15629",1,65658,-9.035346362386,-39.7331714037781
"Gravity Falls","Zip  15659",1,24649,-3.21504691250077,-15.7202399050789
"Innsmouth","17296",1,51682,-6.36092576740318,-23.2096434964971
"Janestown","ZIP:  14608",1,3092,-4.08843810664988,-41.0146717446391
"Castle Rock","15173",1,65658,-7.42578385199525,-23.2530813621231
"Hilltop","ZIP is  17718",1,15690,-2.30608606123295,-17.8451874206728
"Innsmouth","Zip  16008",1,51682,-9.59507698394884,-54.6064439135987
"Flagstone","ZIP is  17891",1,106161,-13.704215966301,-45.8859222687047
"Castle Rock","15459",1,65658,-8.41449742488758,-32.2761661312417
"Krasnoy","Zip  16441",1,113419,-13.470154914965,-40.5870642754088
"Castle Rock","Zip  14298",1,65658,-8.93452883828514,-37.2614498321917
