"Location","zipcode","rent"
"Ebbing","ZIP:  16160",-1.99285357544316
"Dogville","18468",0.283567723876674
"Alphaville","16886",2.00842003122166
"Hilltop","ZIP:  15385",1.77484542624708
"Gravity Falls","Zip  15974",2.11420301988743
"Krasnoy","ZIP is  17840",3.96248850705057
"Gravity Falls","ZIP:  17356",4.51372417137626
"Janestown","Zip  16261",1.99555751016665
"Belleville","Zip  14600",4.49028016201274
"Flagstone","Zip  17502",1.72726704995576
"Castle Rock","Zip  17746",3.26913782515256
"Flagstone","17406",4.37624165114839
"Alphaville","17119",-1.43382490117946
"Belleville","Zip  18902",1.70497011758567
"Krasnoy","Zip  17917",2.1095921643369
"Castle Rock","Zip  15924",0.636235238622763
"Castle Rock","16560",2.84334525990423
"Innsmouth","14636",2.02179723932257
"Janestown","Zip  14426",0.744356044285893
"Janestown","ZIP is  16774",4.19235094153727
"Belleville","ZIP is  18775",5.17588001667063
"Krasnoy","ZIP is  14537",1.9273241827399
"Flagstone","Zip  17176",0.654162168142677
"Janestown","Zip  16416",2.21156641181459
"Castle Rock","ZIP is  18158",1.60244407870795
"Hilltop","ZIP is  14619",3.45289521871916
"Belleville","Zip  18618",4.19933206621965
"Castle Rock","ZIP:  16844",2.17279140751292
"Castle Rock","ZIP:  16665",3.31643589264013
"Castle Rock","ZIP:  17200",0.223429411344226
"Castle Rock","14193",4.106131225616
"Ebbing","ZIP:  15845",-0.535935180211767
"Castle Rock","ZIP is  16260",3.40365443500972
"Flagstone","Zip  14680",4.41929507292222
"Castle Rock","ZIP:  17106",3.73798094594982
"Janestown","16098",3.31128445313594
"Flagstone","ZIP:  14413",2.87927995011898
"Innsmouth","ZIP is  15399",2.9673659085271
"Hilltop","ZIP is  18504",3.13273738943387
"Janestown","14943",-0.0431262417358331
"Janestown","18277",3.47822020797521
"Hilltop","Zip  14274",3.33721595544174
"Janestown","ZIP is  16254",2.74175773632744
"Dogville","Zip  16474",-0.187269701405047
"Flagstone","17710",2.9003514143454
"Hilltop",NA,0.499957921573878
"Janestown","Zip  16294",1.73403439670555
"Hilltop","18064",-0.019290806137897
"Innsmouth","ZIP is  15285",2.96406573161788
"Flagstone","16649",1.9479561608457
"Innsmouth","ZIP is  14739",2.19417632816419
"Innsmouth","ZIP:  15214",2.37087885287661
"Gravity Falls","ZIP is  17608",2.99276893979688
"Alphaville","Zip  16137",0.820199174673627
"Castle Rock","ZIP is  15674",0.83066382945888
"Ebbing","ZIP:  17449",0.742265861885458
"Gravity Falls","ZIP:  15439",2.81151224204054
"Krasnoy","Zip  16164",2.0127994572249
"Innsmouth","Zip  16630",1.07137948857915
"Dogville","ZIP is  14420",1.25814029068795
"Belleville","Zip  16621",3.38704613293767
"Alphaville","ZIP is  15991",0.760091541177975
"Krasnoy","ZIP is  14204",3.78641451039834
"Flagstone","ZIP:  15628",2.75758781145575
"Castle Rock","Zip  14229",2.83157659444222
"Belleville","ZIP:  14313",0.15217797706683
"Flagstone","Zip  14843",3.48876290928755
"Gravity Falls","15229",2.65720816858125
"Flagstone","ZIP:  17524",2.79197147427489
"Castle Rock","ZIP is  14422",3.83206247256537
"Krasnoy","18808",2.49509945239623
"Krasnoy","ZIP is  14964",2.76514282881785
"Hilltop","Zip  14225",2.41003044121399
"Ebbing","ZIP:  14455",2.365593005232
"Janestown","ZIP:  17938",1.88432212277103
"Ebbing","ZIP:  15428",0.166464851713071
"Innsmouth","ZIP:  17006",3.84473460025023
"Janestown","ZIP is  14839",1.7990447120582
"Dogville","ZIP:  14415",0.649515775460961
"Krasnoy","14727",4.96331053970805
"Dogville","Zip  15778",1.03725345880369
"Castle Rock","Zip  16945",2.85934386610302
"Flagstone","ZIP is  15629",2.01489685011626
"Innsmouth","ZIP:  15502",2.63724028922655
"Ebbing","16051",0.698124602569883
"Gravity Falls","ZIP:  16016",2.56367534394482
"Hilltop","16458",3.22033456278599
"Janestown","ZIP is  17105",1.04478029369041
"Gravity Falls","Zip  17271",1.87424398114236
"Gravity Falls","Zip  17942",4.03496941202489
"Gravity Falls","ZIP is  15917",2.34275201325329
"Alphaville","Zip  18589",0.672143681165963
"Gravity Falls","Zip  17218",2.05081640770375
"Dogville","14183",1.17552820073051
"Ebbing","ZIP is  15442",0.481548891119361
"Gravity Falls","ZIP is  15674",3.60296413370323
"Janestown","Zip  14588",0.620567407274657
"Castle Rock","ZIP is  16692",3.54499007840198
"Flagstone","ZIP is  17369",2.13855690023653
"Hilltop","ZIP:  15102",4.21419230050377
"Ebbing","ZIP:  14706",-0.345424056222326
"Belleville","ZIP:  17686",3.246738372832
"Hilltop","ZIP is  18947",3.8776025527361
"Janestown","ZIP:  18723",1.52581737018675
"Alphaville","ZIP:  17352",-1.25555612199779
"Flagstone","ZIP:  17413",1.3029880934832
"Alphaville","ZIP:  18660",-0.174035727761108
"Gravity Falls","16390",5.38181462355053
"Alphaville","ZIP:  15470",-0.814738246579455
"Krasnoy","ZIP:  18115",2.38507382355109
"Innsmouth","ZIP:  16037",3.88816776429092
"Innsmouth","Zip  18650",2.85489196585857
"Alphaville","ZIP is  17543",-0.334935106258678
"Gravity Falls","ZIP is  16498",1.65934378870578
"Gravity Falls","ZIP:  17698",4.23240127134962
"Hilltop","ZIP is  14876",1.66072186666246
"Alphaville","ZIP:  14556",1.28482558997803
"Belleville","ZIP:  16979",0.691202733763765
"Belleville","15538",2.10682461380667
"Innsmouth","ZIP is  14005",4.04031396116448
"Hilltop","ZIP is  17781",1.70860097924168
"Belleville","Zip  15045",3.36397845441224
"Gravity Falls","Zip  18389",2.61378917255433
"Flagstone","Zip  15291",1.72970959861287
"Innsmouth","ZIP:  17483",2.09710608622126
"Innsmouth","ZIP is  16253",3.09385576135485
"Hilltop","16544",3.45424402509483
"Alphaville","ZIP:  15496",0.782674494115273
"Innsmouth","ZIP:  15120",3.39013895348231
"Dogville","17593",-0.929659949488437
"Krasnoy","Zip  18304",4.55898335078985
"Dogville","ZIP:  18758",0.842467931521833
"Gravity Falls","Zip  16558",3.35290964286879
"Flagstone","ZIP:  14344",4.13614706988729
"Dogville","Zip  15671",-1.93643835446338
"Castle Rock","18772",2.04143003814393
"Dogville","18705",0.168765518850009
"Janestown","ZIP is  15330",1.53295445366313
"Castle Rock","ZIP:  15028",2.41548769124826
"Dogville","Zip  16776",1.42250452776004
"Ebbing","ZIP:  18149",0.702448435092714
"Belleville","18816",2.94638101808394
"Krasnoy",NA,3.27877497618613
"Ebbing","Zip  16730",0.302957444991664
"Castle Rock","ZIP:  15088",2.0098834502836
NA,NA,1.18717227500412
"Janestown","ZIP is  15234",2.18203372356626
"Flagstone","16125",3.16744049893624
"Gravity Falls","ZIP is  15684",2.17368524765353
"Innsmouth","ZIP:  17225",4.27699295614134
"Janestown","ZIP:  14552",2.95878976741961
"Innsmouth","Zip  15037",1.88030016665667
"Alphaville","ZIP:  14483",1.62097997662521
"Alphaville","Zip  17677",1.19539800247602
"Alphaville","ZIP is  14648",0.566762880923792
"Flagstone","ZIP:  16661",-0.40409425160526
"Krasnoy","Zip  16182",3.94514949606665
"Castle Rock","18791",2.58285394076648
"Dogville","18413",-0.418815482941662
"Flagstone","ZIP is  14083",2.22715143941321
"Belleville","16520",4.6726192562079
"Alphaville","ZIP:  14117",2.2721915250428
"Janestown","ZIP is  15179",2.38444685672387
"Dogville","15920",0.324904957251925
"Janestown","ZIP:  18667",2.64801651968937
"Gravity Falls","ZIP is  14476",1.4469969874662
"Innsmouth","ZIP is  15159",0.971595293878291
"Flagstone","18015",1.76692958523517
"Belleville","17860",1.4288338684878
"Janestown","ZIP:  17519",2.10620835129724
"Castle Rock","Zip  14203",0.398549401131531
"Gravity Falls","Zip  14018",3.36815760808454
"Hilltop","15411",3.02738652957202
"Janestown","ZIP is  14497",2.86363681511564
"Alphaville","ZIP:  17877",0.413125955058272
"Alphaville","ZIP:  18246",1.71566617377299
"Hilltop","ZIP is  16272",1.65858503964287
"Alphaville","ZIP is  15654",0.883276276609818
"Hilltop","16100",3.73638038875745
"Gravity Falls","ZIP is  18031",2.35386335075545
"Krasnoy","17750",4.36789467717532
"Dogville","Zip  14904",-1.06732092062518
"Gravity Falls","Zip  16345",0.461970979134278
"Janestown","Zip  18794",1.4755354172905
"Belleville","ZIP is  14339",0.721748850914203
"Janestown","15694",3.5539069348091
"Hilltop","16925",3.98248471238403
"Hilltop","ZIP is  18411",2.29438777550347
"Alphaville","Zip  17811",0.0578844849825879
"Flagstone","Zip  18236",3.30533255608077
"Innsmouth","18537",4.72012550578965
"Dogville","ZIP:  15942",-0.61830653790289
"Alphaville","16998",-0.619873996750979
"Krasnoy","ZIP is  18250",2.30136157896075
"Gravity Falls","ZIP:  16701",2.94882233797767
"Ebbing","15595",1.66651184961818
"Innsmouth","15666",1.74743620071778
"Krasnoy","Zip  17475",3.70499631691999
"Ebbing","ZIP is  14667",0.869622335242292
"Belleville","17750",4.54679018594789
"Alphaville","ZIP:  18727",-0.246624239392019
"Janestown","ZIP:  16639",2.07208065391943
"Flagstone","ZIP is  16394",2.9440731186574
"Gravity Falls","ZIP is  16970",2.34277203779529
"Janestown","ZIP:  18780",3.16897733206796
"Dogville","ZIP:  18202",0.934699623265723
"Innsmouth","Zip  14506",2.70892727767732
"Castle Rock","ZIP:  14617",2.43305089003598
"Janestown","17834",2.09346550633544
"Hilltop","16556",1.87647869207598
"Belleville","ZIP is  15497",4.11877780554085
"Janestown","Zip  16910",2.94114595926746
"Belleville","15688",2.29154327772273
"Ebbing","Zip  15187",0.271077965488399
"Gravity Falls","18573",1.771794818628
"Dogville","16189",0.32185491853548
"Flagstone","Zip  17821",1.22861110917675
"Krasnoy","14298",0.697677358055882
"Hilltop","ZIP is  18654",2.90360517083718
"Castle Rock","ZIP is  17322",3.235868315632
"Krasnoy","16869",3.11565573780961
"Dogville","Zip  15542",0.715826829493994
"Alphaville","Zip  15291",1.33107367270428
"Flagstone","Zip  17420",1.97988537130477
"Flagstone","ZIP:  18862",3.3444259577148
"Ebbing","Zip  15308",2.61311708405879
"Gravity Falls","Zip  15897",3.04081385592978
"Dogville","ZIP is  18097",1.58313459734746
"Ebbing","Zip  14076",0.905781247454819
"Krasnoy","Zip  16555",4.23628501456532
"Hilltop","Zip  14531",3.80582897797809
"Janestown","ZIP:  18634",3.41375097813854
"Ebbing","Zip  18389",0.495610624452268
"Innsmouth","ZIP is  14110",2.69784531381298
"Hilltop","ZIP is  14476",3.48038636505115
"Alphaville","18060",0.381369280991751
"Innsmouth","ZIP is  18153",2.55926380767688
"Ebbing","ZIP is  15323",1.143720617342
"Flagstone","ZIP is  17594",3.50626807672077
"Belleville","ZIP is  18161",1.43021909881365
"Ebbing","Zip  18477",1.07684738339291
"Innsmouth","16386",3.459343611823
"Gravity Falls","17301",2.30190097907558
"Krasnoy","ZIP:  15214",3.40638638773718
"Flagstone","17361",2.89107276354351
"Dogville","ZIP:  18577",1.44489906715856
"Castle Rock","ZIP is  16575",3.52918824825132
"Janestown","ZIP:  16700",3.30435092371306
"Castle Rock","ZIP:  15632",2.17409856603656
"Janestown","18338",3.2404809370489
"Gravity Falls","18203",3.59093812728806
"Alphaville","16127",-1.27764354997387
"Belleville","Zip  14054",2.91730672363025
"Innsmouth","ZIP:  14882",3.59644989339445
"Ebbing","ZIP is  14080",-0.2522630266127
"Belleville","15211",3.28687084340239
"Alphaville","15623",0.523302978941509
"Flagstone","ZIP:  18836",3.12260363500066
"Alphaville","16901",1.60680083950371
"Belleville","ZIP is  16877",1.93258619082069
"Flagstone","ZIP is  14554",3.29740350024254
"Castle Rock","ZIP is  15629",3.40749707758468
"Gravity Falls","ZIP is  15659",1.41255274210094
"Innsmouth","Zip  17296",1.86961916273072
"Janestown","ZIP is  14608",4.20125461303499
"Castle Rock","ZIP:  15173",1.66962423667219
NA,NA,1.62132194242469
"Innsmouth","16008",5.08179521237446
"Flagstone","ZIP is  17891",3.7297571128452
"Castle Rock","15459",2.43050018604703
"Krasnoy","ZIP is  16441",2.86277917244916
"Castle Rock","14298",3.18955056047045
"Alphaville","Zip  18465",0.878425531168887
"Belleville","ZIP:  17601",2.01543810020013
"Hilltop","ZIP:  14362",2.5447256492045
"Hilltop","ZIP:  14401",0.374907262176728
"Alphaville","ZIP is  16620",0.722214136482483
"Castle Rock","ZIP:  17407",3.5956261130136
"Hilltop","ZIP is  18544",1.72073542750433
"Gravity Falls","Zip  16782",4.15317188570255
"Krasnoy","ZIP is  18427",1.02089036096626
"Hilltop","Zip  18057",3.58911170710493
"Ebbing","16421",0.767870553776278
"Janestown","ZIP:  17252",3.9498435815724
"Gravity Falls","16452",2.03182985127542
"Flagstone","17571",1.02722301429438
"Hilltop","ZIP is  15488",4.34278384825651
"Hilltop","Zip  17296",2.94648954283508
"Hilltop","ZIP is  18357",1.08156169303857
"Hilltop","ZIP is  16306",1.9603849418251
"Belleville","ZIP:  16117",2.45510414822536
"Krasnoy","17794",3.04758958701942
"Flagstone","ZIP:  16754",4.29671943884231
"Alphaville","ZIP is  16019",0.124330625401142
"Gravity Falls","15199",3.94982445868959
"Belleville","ZIP is  15838",1.2825491142705
"Flagstone","ZIP:  17793",2.42691065872625
"Innsmouth","ZIP:  16035",4.4519646551178
"Ebbing","Zip  18735",-1.39815765958986
"Belleville","ZIP is  16659",2.68365726556775
"Krasnoy","ZIP is  14820",2.29737740718928
"Krasnoy","16366",3.16504614749554
"Janestown","Zip  14542",4.20450325240274
"Dogville","Zip  16753",0.543414458910656
"Castle Rock","ZIP:  17615",3.89855825759033
"Flagstone","ZIP:  15329",4.59397898920959
"Innsmouth","14799",3.32847264817436
"Gravity Falls","ZIP:  18536",3.84195344169462
"Innsmouth","ZIP is  18251",3.02053083233255
"Krasnoy","Zip  17408",3.22368712787842
"Flagstone","17906",3.34841911701707
"Krasnoy","18277",2.50250194777005
"Krasnoy","ZIP:  15340",2.1524760975684
"Krasnoy","Zip  15996",1.01628142121494
"Gravity Falls","ZIP:  15929",5.56665664540928
"Hilltop","ZIP:  15556",1.79600890027705
"Hilltop","Zip  16937",2.07509007962886
"Castle Rock","ZIP is  18055",2.35452121114901
"Dogville","17971",0.310263515864608
"Janestown","Zip  15275",1.90549285936465
"Dogville","ZIP:  18872",0.0935873472793781
"Krasnoy","ZIP:  16799",3.46000754750648
"Flagstone","ZIP:  18476",2.54477092257726
"Belleville","ZIP:  16679",2.44896071605595
"Ebbing","ZIP:  15359",0.024803309993051
"Ebbing","ZIP is  14213",1.57033112374839
"Alphaville","17031",0.345098121628673
"Gravity Falls","ZIP:  17062",3.48944468932088
"Hilltop","ZIP:  18936",1.76662235656713
"Dogville","14386",1.28181014600058
"Janestown","ZIP is  17582",2.09570774512508
"Innsmouth","Zip  14650",2.794325635815
"Krasnoy","ZIP:  14401",2.92803314740723
"Alphaville","Zip  15903",0.965607300960097
"Krasnoy","Zip  17468",2.9468491284076
"Krasnoy","ZIP:  17255",-0.581233640090912
"Dogville","ZIP:  16080",0.261091909775636
"Flagstone","Zip  17952",4.54935240918569
"Flagstone","Zip  14048",3.09521265981287
"Janestown","18845",1.44091442703825
"Innsmouth","16496",1.3767962414197
"Dogville","ZIP is  14083",0.315740826055456
"Ebbing","ZIP:  14117",1.78921366999147
"Alphaville","Zip  16768",1.03841348347445
"Gravity Falls","ZIP:  15202",3.3751120970374
"Ebbing","18079",0.881247584273941
"Flagstone","ZIP:  16361",2.84961381103733
"Hilltop","15336",3.56360681714675
"Ebbing","ZIP:  15455",-1.39629890528621
"Gravity Falls","Zip  15045",2.70503781053985
"Ebbing",NA,-0.842040098378574
"Castle Rock","ZIP:  17501",2.95821238295178
"Castle Rock","15137",1.55013705750919
"Belleville","Zip  16331",2.32515439864738
"Janestown","17033",2.03308278120379
"Castle Rock","ZIP is  18214",2.03177873080271
"Belleville","18646",3.47687009221849
"Alphaville","15874",2.29639830118701
"Janestown","Zip  18591",2.61777067655483
"Dogville","ZIP is  17789",1.21465043853847
"Krasnoy","ZIP is  14832",3.003209893948
"Ebbing","ZIP is  17845",0.100792303976299
"Alphaville","Zip  14716",1.96777419341816
"Castle Rock","15879",2.38927637015883
"Ebbing","Zip  15365",0.579996816268874
"Hilltop","ZIP:  16050",2.55821704901228
"Castle Rock","ZIP:  16565",3.9672278965798
"Janestown","18468",2.82866664313166
"Janestown","ZIP is  16205",4.8202312063981
"Krasnoy","ZIP is  17624",3.65388903033567
"Flagstone","14544",1.3593355460694
"Alphaville","Zip  14796",0.29819335551715
"Belleville","Zip  16319",1.53886987202767
"Alphaville","ZIP:  15679",0.882720426942369
"Janestown","Zip  16574",3.09658648652846
"Belleville","ZIP is  18513",1.70227843463945
"Hilltop","ZIP is  18560",1.12866827301202
"Belleville","Zip  16779",4.91961303759353
"Castle Rock","17222",3.18079604526638
"Alphaville","Zip  16508",0.196149015709503
"Ebbing","18890",-1.36952180916639
"Innsmouth","18435",2.81532931088323
"Krasnoy","ZIP:  16750",2.90816995735028
"Ebbing","14822",-0.971100280536176
"Innsmouth","Zip  18594",1.93960649230726
"Ebbing","Zip  16782",1.74429301767679
"Krasnoy","17394",2.87554604088825
"Belleville","ZIP:  16850",2.49923047540077
"Janestown","ZIP:  18825",2.63956673307808
"Gravity Falls","Zip  14567",3.30864506801383
"Dogville","ZIP is  14281",0.638283748730985
"Janestown","ZIP:  18391",0.258594940982747
"Hilltop","ZIP is  18760",5.02005301601284
"Gravity Falls","17013",1.7308222539269
"Janestown","15237",1.89978584489039
"Gravity Falls","16559",4.43573073856248
"Dogville","ZIP is  17422",-0.277698704768176
"Gravity Falls","ZIP:  16686",1.63219521867555
"Hilltop","Zip  15759",2.94066588921811
"Innsmouth","ZIP is  15304",3.9323801524261
"Flagstone","ZIP:  18096",3.48231359074334
"Krasnoy","ZIP is  15932",2.44178164012664
"Hilltop","ZIP:  15410",1.49939821367175
"Dogville","Zip  15890",0.153812150044558
"Ebbing","ZIP:  15356",0.307818986244262
"Gravity Falls","Zip  15284",2.056231233859
"Ebbing","ZIP:  16363",2.41278112995331
"Belleville","ZIP is  14027",2.87191557655474
"Dogville","ZIP is  14439",1.45183810432589
"Alphaville","14907",0.854519823936841
"Dogville","ZIP:  17418",0.247839781865022
"Flagstone","ZIP:  14571",1.99151491407061
"Janestown","ZIP:  17558",2.84194729769682
"Flagstone","ZIP is  17969",1.62009610606455
"Gravity Falls","Zip  18176",3.05931552230097
"Ebbing","17731",1.17946266647621
"Ebbing","ZIP is  18306",0.0113629876591846
"Krasnoy","ZIP is  15391",3.74449591112897
"Janestown","ZIP is  16624",1.82583368828477
"Krasnoy","ZIP:  14495",1.69537012757425
"Hilltop","17439",2.60475665765839
